companyId,companyFullName,companyLabelList,companyShortName,companySize,businessZones
64666,索菲亚家居股份有限公司,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",索菲亚家居,2000人以上,['荔城']
120089,广州速品服饰有限公司,,速品服饰,150-500人,"['工业大道', '龙凤', '沙园']"
43404,广州恒瑞资产管理有限公司,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",财富恒瑞集团,150-500人,"['珠江新城', '冼村', '跑马场']"
25095,广州市触通软件科技股份有限公司,"['五险一金', '双休', '午餐补助', '股票期权']",触通科技,50-150人,"['中大', '新港', '凤阳']"
656,广州华多网络科技有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",欢聚时代（多玩YY）,2000人以上,
27459,北京易思易度科技有限公司,"['股票期权', '五险一金', '带薪年假', '定期体检']",EasilyDo,少于15人,
145585,广州翼博慧互联网信息服务有限公司,"['专项奖金', '年终分红', '带薪年假', '定期体检']",翼博慧,15-50人,"['石牌', '龙口', '岗顶']"
114457,深圳科迪新汇信息科技有限公司,"['带薪年假', '通讯津贴', '五险一金', '定期体检']",科迪新汇,50-150人,"['锦城花园', '沙河', '岭南']"
26894,广州市时代邻里邦网络科技有限公司,"['年终分红', '绩效奖金', '专项奖金', '年底双薪']",时代邻里邦,2000人以上,
5628,广州瓷肌化妆品有限公司,"['绩效奖金', '专项奖金', '五险一金', '带薪年假']",瓷肌,2000人以上,"['珠江新城', '岭南', '跑马场']"
133835,广东数果科技有限公司,"['股票期权', '专项奖金', '年终分红', '绩效奖金']",广东数果科技有限公司,15-50人,"['天园', '天河公园', '棠下']"
41259,珠海市新德汇信息技术有限公司,"['带薪年假', '岗位晋升', '美女多', '帅哥多']",新德汇,150-500人,"['华乐', '大东']"
320,广州市玄武无线科技股份有限公司,"['绩效奖金', '年底双薪', '五险一金', '带薪年假']",玄武科技,500-2000人,
9069,北京宇信易诚网络技术有限公司,"['五险一金', '交通补助', '带薪年假', '节日礼物']",易诚互动,500-2000人,"['东风东', '岭南']"
658,三七互娱（上海）科技有限公司,"['绩效奖金', '五险一金', '通讯津贴', '交通补助']",三七互娱,500-2000人,"['天园', '天河公园', '棠下']"
149927,广州市娇联化妆品有限公司,,娇兰佳人,500-2000人,"['广州大道南', '南洲', '瑞宝']"
22255,艾利(广州)包装系统产品有限公司,"['五险一金 ', '通讯津贴 ', '交通补助 ', '带薪年假 ']",艾利,2000人以上,
109766,深圳市博纳思信息技术有限公司广州分公司,,博纳思,50-150人,"['五山', '燕岭', '石牌']"
128505,广州爱帛服饰有限公司,,MO,150-500人,"['广州大道南', '南洲', '客村']"
130349,广州旅信通信息科技有限公司,"['绩效奖金', '午餐补助', '领导好', '五险一金']",旅信通,15-50人,
104252,广州爱博恩妇产医院有限公司,"['技能培训', '节日礼物', '年底双薪', '绩效奖金']",爱博恩国际妇产中心,150-500人,"['石牌', '岗顶', '龙口']"
94314,广东赢时科技有限公司,"['技能培训', '带薪年假', '岗位晋升', '扁平管理']",赢时科技,50-150人,"['珠江新城', '岭南', '跑马场']"
96500,广州魔笛信息科技有限公司,"['节日礼物', '年底双薪', '领导好', '交通补助']",MOD,50-150人,"['车陂', '东圃', '黄村']"
22708,广州迪奥信息科技有限公司,"['年终分红', '绩效奖金', '股票期权', '专项奖金']",迪奥科技,15-50人,
71681,广州神州数码信息科技有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",神州数码,2000人以上,
27126,广州市考拉先生网络科技有限公司,"['扁平管理', 'DCM投资', '专业培训', '考拉学堂']",考拉先生,150-500人,"['林和', '沙河', '广州东站']"
77864,广州市起秀服饰连锁有限公司,"['年底双薪', '扁平管理', '领导好', '五险一金']",起秀,150-500人,"['珠江新城', '冼村', '跑马场']"
152405,中移互联网有限公司,,中移互联网,500-2000人,
43939,广东新佳联投资管理有限公司,"['带薪年假', '岗位晋升', '购买五险', '通讯津贴']",新联在线,150-500人,
60911,深圳普益众享信息科技有限公司,"['技能培训', '带薪年假', '年度旅游', '扁平管理']",普益投,150-500人,"['体育中心', '天河城', '沙河']"
547,彩讯科技股份有限公司,"['节日礼物', '技能培训', '年度旅游', '岗位晋升']",彩讯科技,500-2000人,"['天园', '天河公园', '棠下']"
3346,广州盛成妈妈网络科技股份有限公司,"['年度旅游', '扁平管理', '领导好', '美女多']",妈妈网,500-2000人,"['体育中心', '天河城', '沙河']"
37428,广州市小蓝车网络科技有限公司,"['期权激励', '年度旅游', '扁平管理', '领导好']",掌上快销,15-50人,
106723,广州悦跑信息科技有限公司,"['节日礼物', '年底双薪', '带薪年假', '年度旅游']",悦跑圈,150-500人,"['元岗', '长兴', '燕岭']"
9085,广州致景信息科技有限公司,"['股票期权', '行业翘首', '全员持股', '扁平管理']",百布,150-500人,
49579,欢聚时代（多玩YY）,"['技能培训', '节日礼物', '无息贷款', '绩效奖金']",YY Inc,2000人以上,
49346,广东医群科技有限公司,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",名医传世,150-500人,
154323,深圳先机创业投资有限公司,,牛股跟投网,15-50人,['建设']
141141,广州六合信息科技股份有限公司,,广州六合信息科技股份有限公司,50-150人,"['新港', '赤岗', '客村']"
4206,广州博鳌纵横网络科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",汇桔网,500-2000人,
113263,广州银行股份有限公司,,广州银行信用卡中心,500-2000人,"['天河城', '体育中心', '跑马场']"
113806,广东广业开元科技有限公司,,广业开元科技,15-50人,"['珠江新城', '岭南', '跑马场']"
8683,广州坚和网络科技有限公司,"['年底双薪', '五险一金', '午餐补助', '弹性上班时间']",ZAKER,150-500人,"['五山', '燕岭', '石牌']"
110862,吉林省中顺网络科技有限公司广州分公司,"['年底双薪', '股票期权', '绩效奖金', '带薪年假']",中顺网络,50-150人,
89313,广州米多网络科技有限公司,"['节日礼物', '带薪年假', '管理规范', '美女多']",米多网络,50-150人,"['棠下', '天河公园', '天园']"
68002,广州市丛文信息科技有限公司,"['带薪年假', '岗位晋升', '扁平管理', '领导好']",丛文,50-150人,
126216,广州丰石科技有限公司,"['绩效奖金', '通讯津贴', '定期体检', '带薪年假']",广州丰石科技,50-150人,"['元岗', '同和', '京溪']"
1531,广州荔支网络技术有限公司,"['绩效奖金', '年底双薪', '专项奖金', '五险一金']",荔枝FM,150-500人,"['棠下', '天河公园', '员村']"
20473,广州棒谷网络科技有限公司,"['项目奖金', '绩效奖金', '年终奖', '五险一金']",广州棒谷网络科技有限公司,2000人以上,
80216,广州市妥善生物科技有限公司,"['节日礼物', '带薪年假', '年度旅游', '美女多']",HIPP,150-500人,"['珠江新城', '冼村', '跑马场']"
81018,广州雷猴软件开发有限公司,"['年底双薪', '带薪年假', '绩效奖金', '午餐补助']",雷猴软件开发有限公司,50-150人,
42444,广州优享网络科技有限公司,"['团队建设', '节日礼物', '技能培训', '绩效奖金']",优享网络,50-150人,"['元岗', '长兴', '燕岭']"
41608,民加科风信息技术有限公司,"['节日礼物', '技能培训', '年度旅游', '岗位晋升']",民贷天下,150-500人,"['东风东', '岭南']"
38565,广东万丈金数信息技术股份有限公司,"['年底双薪', '节日礼物', '带薪年假', '餐补']",万丈金数,150-500人,"['天园', '天河公园', '棠下']"
112803,杭州百世网络技术中国有限公司广州分公司,,百世物流科技中国有限公司广东,2000人以上,['永平']
131215,海口量子网络科技有限公司广州分公司,"['年底双薪', '带薪年假', '午餐补助', '定期体检']",量子科技,50-150人,"['石牌', '岗顶', '龙口']"
72723,广州有宠网络科技股份有限公司,"['高薪', '五险一金', '包餐', '免费班车']",有宠集团,150-500人,
60226,北京赞同科技发展有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",赞同科技,500-2000人,"['黄花岗', '岭南', '环市东']"
155257,贵众科技（深圳）有限公司广州分公司,,贵众科技,15-50人,['体育中心']
22766,中兴软创科技股份有限公司,"['绩效奖金', '五险一金', '交通补助', '通讯津贴']",中兴软创,2000人以上,
16261,汤臣倍健股份有限公司,"['节日礼物', '免费班车', '带薪年假', '绩效奖金']",汤臣倍健,2000人以上,
10505,上海新炬网络技术有限公司,"['技能培训', '年底双薪', '岗位晋升', '年度旅游']",新炬网络,500-2000人,
135658,广州银博信息技术有限公司,,广州银博,50-150人,
99750,广州阳光耐特电子有限公司,"['年底双薪', '专项奖金', '带薪年假', '绩效奖金']",阳光耐特,150-500人,"['岭南', '沙河', '水荫']"
130202,广州市贝聊信息科技有限公司,"['五险一金', '股票期权', '绩效奖金', '弹性工作']",贝聊,150-500人,"['天园', '天河公园', '棠下']"
137488,广州多融信息科技有限公司,"['年终分红', '绩效奖金', '领导好', '扁平管理']",广州多融信息科技有限公司,15-50人,"['沙河', '广州东站', '天河北']"
111643,广州富力地产股份有限公司,"['年底双薪', '通讯津贴', '包早、午餐', '定期体检']",富力地产,2000人以上,"['珠江新城', '岭南', '跑马场']"
59906,广东好胎屋网络信息科技有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",广东好胎屋,150-500人,"['江南大道', '昌岗', '东晓']"
72967,广州太普软件科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",太普软件,50-150人,"['石牌', '岗顶', '龙口']"
25209,广州市品高软件开发有限公司,"['技术实力派', '热衷创新派', '梦想行动派', '激情享乐派']",品高软件,500-2000人,
33059,广东健客医药有限公司,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",健客网,500-2000人,
45359,腾讯科技（广州）有限公司,"['带薪年假', '弹性工作']",微信事业群,500-2000人,"['新港', '赤岗', '客村']"
61504,广东旭诚科技有限公司,"['节日礼物', '年底双薪', '带薪年假', '绩效奖金']",旭诚科技,50-150人,"['宝岗', '海幢', '滨江']"
152322,广东信用宝征信管理有限公司,,信用宝,15-50人,"['天河北', '林和']"
116695,广州市智慧农业服务有限公司,"['午餐补助', '带薪年假', '定期体检', '领导好']",smart agricul,50-150人,"['沙头', '祈福']"
119210,广州市四方广告有限公司,,四方广告,15-50人,"['华乐', '大东']"
113795,友邦资讯科技（广州）有限公司,,友邦科技,500-2000人,"['流花', '人民北路', '岭南']"
89447,上海阔邻网络科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '定期体检']",上海阔邻网络科技有限公司,15-50人,
101933,广州赛宸信息技术有限公司,"['年底双薪', '专项奖金', '带薪年假', '绩效奖金']",广州赛宸,150-500人,"['五山', '燕岭', '龙口']"
12577,广州奔步电脑有限公司,"['绩效奖金', '五险一金', '带薪年假', '弹性工作']",奔步,150-500人,"['石牌', '五山', '龙口']"
8695,广州铁人网络科技有限公司,"['技能培训', '专项奖金', '股票期权', '带薪年假']",阿里移动事业群-PP助手,150-500人,"['员村', '天河公园', '棠下']"
30020,广州亿航智能技术有限公司,"['年底双薪', '绩效奖金', '年度旅游', '五险一金']",亿航智能无人机Ehang,150-500人,
149061,广州鹰眼数据处理服务有限公司,,鹰眼数据,15-50人,['沙河']
35507,广州财略金融信息科技有限公司,"['股票期权', '专项奖金', '带薪年假', '绩效奖金']",财略金融科技,50-150人,"['客村', '赤岗', '江海']"
142626,上海华钦信息科技股份有限公司,"['专项奖金', '带薪年假', '定期体检', '交通补助']",Chinalink,500-2000人,
109682,广州华大鑫盛网络科技有限公司,,广州华大鑫盛网络科技有限公司,50-150人,"['珠江新城', '岭南', '跑马场']"
55599,广州远程教育中心有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",广州远程教育中心有限公司,150-500人,"['登峰', '麓湖公园', '桂花岗']"
62612,上海引跑信息科技有限公司,"['节日礼物', '股票期权', '专项奖金', '带薪年假']",引跑科技,150-500人,"['琶洲', '官洲']"
102043,北京中人网信息咨询有限公司广州分公司,"['节日礼物', '股票期权', '专项奖金', '带薪年假']",中人网,150-500人,['石牌']
37647,广汽汇理汽车金融有限公司,"['年底双薪', '带薪年假', '绩效奖金', '扁平管理']",广汽汇理,500-2000人,"['沙河', '水荫', '岭南']"
27949,广州简悦信息科技有限公司,,广州简悦,150-500人,['岑村']
86757,广州迅羽通信技术有限公司,"['带薪年假', '五险一金', '周休2天']",迅羽,500-2000人,
140768,广东省南方文化产权交易所股份有限公司,,南方文交所,150-500人,"['五羊新城', '岭南', '跑马场']"
56329,广州市久邦数码科技有限公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",久邦数码,500-2000人,
50700,广州数说故事信息科技有限公司,"['颜值高', '双休日', '去管理化', '高大上团建']",DataStory,150-500人,"['跑马场', '珠江新城', '冼村']"
92108,广州风尚信息科技有限公司,"['股票期权', '带薪年假', '年度旅游', '美女多']",广州创互科技信息咨询有限公司,15-50人,"['新港', '赤岗', '客村']"
8142,广州罗氏网络科技有限公司,"['节日礼物', '技能培训', '年底双薪', '专项奖金']",花镇,500-2000人,
111465,广州琢石投资管理有限公司,,琢石投资,少于15人,
33956,广州君海网络科技有限公司,"['技能培训', '年底双薪', '绩效奖金', '岗位晋升']",君海游戏,150-500人,"['琶洲', '官洲']"
113484,广东时代网络电子有限公司,"['带薪年假', '绩效奖金', '股票期权', '交通补助']",时代大数据,150-500人,"['天河城', '体育中心', '沙河']"
116996,广州市超琦贸易有限公司,"['周末双休', '员工生日会', '下午茶', '户外拓展活动']",超琦电商,150-500人,"['江海', '客村', '赤岗']"
149160,广州市银控投资咨询有限公司,,银控投资,50-150人,['沙河']
14947,广州市诚毅科技软件开发有限公司,"['年终分红', '绩效奖金', '五险一金', '带薪年假']",诚毅软件,150-500人,"['客村', '广州大道南', '赤岗']"
89740,广州市集群车宝汽车服务连锁有限公司,"['技能培训', '股票期权', '绩效奖金', '岗位晋升']",广州车宝网络科技有限公司,500-2000人,"['沙河', '麓湖公园', '黄花岗']"
23563,广东道一信息技术股份有限公司,"['绩效奖金', '专项奖金', '五险一金', '通讯津贴']",广东道一,150-500人,
146106,广州花镇教育咨询有限公司,,花镇,500-2000人,['元岗']
65186,深圳易股天下互联网金融服务有限公司,"['股票期权', '私房菜午餐', '年度旅游', '扁平管理']",易选股,15-50人,"['岭南', '沙河', '水荫']"
156865,佛山巨投商贸有限公司,,佛山巨投,150-500人,['芳村']
153637,广州桥德企业管理服务有限公司,,广州桥德企业有限公司,150-500人,['石牌']
96264,广州致恒投资管理有限公司,"['专项奖金', '岗位晋升', '管理规范', '弹性工作']",广州致恒,少于15人,"['机场路', '广园路']"
82816,英可思（长春）科技有限公司广州分公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",英可思广州,150-500人,"['海珠广场', '大新']"
28000,广州市天诺营销策划有限公司,"['绩效奖金', '五险一金', '带薪年假', '节日礼物']",运营量化中心（天诺集团）,500-2000人,"['洛溪', '大石', '工业大道']"
95512,同方知网（北京）技术有限公司广东分公司,"['带薪年假', '绩效奖金', '岗位晋升', '年度旅游']",中国知网,500-2000人,"['琶洲', '官洲']"
40530,广东赛百威信息科技有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",赛百威,50-150人,['岑村']
35026,广州谋道网络科技有限公司,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",谋道,15-50人,
123172,广州市邦富软件有限公司,"['绩效奖金', '带薪年假', '弹性工作', '美女多']",邦富软件,150-500人,
23719,网易有道信息技术（北京）有限公司广州分公司,"['绩效奖金', '年底双薪', '专项奖金', '五险一金']",有道,150-500人,['岑村']
22562,广州博冠信息科技有限公司,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",网易公司,2000人以上,['岑村']
154915,广东联合电服数据科技股份有限公司,,联合数据公司,15-50人,
21181,杭州海蜜电子商务有限公司,"['节日礼物', '氛围好', '发展好', '年度旅游']",海蜜全球购,150-500人,
30397,杭州追灿科技有限公司,"['节日礼物', '专项奖金', '股票期权', '绩效奖金']",追灿科技,15-50人,
593,杭州边锋网络技术有限公司,"['五险一金 ', '带薪年假 ', '交通补助 ', '绩效奖金 ']",边锋,500-2000人,"['翠苑', '文一路', '高新文教区']"
9891,杭州米络科技有限公司,"['年底双薪', '绩效奖金', '专项奖金', '五险一金']",米络科技（KK直播）,150-500人,
127233,浙江政采云网络有限公司,,政采云,150-500人,
9417,杭州泰一指尚科技有限公司,"['年底双薪', '专项奖金', '五险一金', '带薪年假']",泰一指尚,150-500人,
121397,杭州上上铺网络科技有限公司,,上上铺,15-50人,"['西溪', '古墩路', '天目山路']"
10359,杭州群核信息技术有限公司,"['技能培训', '节日礼物', '年底双薪', '股票期权']",酷家乐,150-500人,
88499,杭州费尔斯通科技有限公司,"['股票期权', '弹性工作', '扁平管理', 'HSMAP']",火石创造,50-150人,
134542,北京科莱特信息技术有限公司杭州分公司,,Kelote,150-500人,"['朝晖', '天水', '武林广场']"
10483,杭州旦悦科技有限公司,"['专项奖金', '年底双薪', '绩效奖金', '五险一金']",伯瑞英语ABC360,150-500人,"['长河', '江南']"
75025,杭州有数金融信息服务有限公司,"['技能培训', '股票期权', '扁平管理', '领导好']",有数金服,50-150人,
18655,杭州大搜车汽车服务有限公司,"['技能培训', 'Geek', '开放', '扁平管理']",大搜车,500-2000人,
2380,浙江执御信息技术有限公司,"['五险一金', '交通补助', '带薪年假', '节日礼物']",浙江执御信息技术有限公司,150-500人,['三墩']
18951,杭州斯凯网络科技有限公司,"['年终分红', '绩效奖金', '股票期权', '五险一金']",斯凯,500-2000人,"['西溪', '古墩路', '西湖']"
122507,杭州美帮网络科技有限公司,,美帮（虹软）,50-150人,"['翠苑', '文一路', '高新文教区']"
94218,上海洲信信息技术有限公司,"['免费班车', '带薪年假', '定期体检', '通讯津贴']",洲信,150-500人,"['翠苑', '文一路', '高新文教区']"
140249,杭州景年酒店管理有限公司,"['股权激励', '绩效奖金', '人性化管理', '美女多']",东方网升,150-500人,"['古墩路', '文新']"
39065,霍尔果斯拓美互娱科技有限公司,"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",拓美互娱科技有限公司,50-150人,
123620,杭州奥发金融服务外包有限公司,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",杭州奥发金融,15-50人,"['古墩路', '文新', '文一路']"
48858,北京搜房网络技术有限公司杭州分公司,"['技能培训', '专项奖金', '绩效奖金', '岗位晋升']",搜房网,2000人以上,"['江南', '近江']"
6502,杭州同盾科技有限公司,"['技能培训', '股票期权', '绩效奖金', '岗位晋升']",同盾科技,150-500人,['仓前']
6462,杭州安恒信息技术有限公司,"['年终分红', '股票期权', '绩效奖金', '五险一金']",安恒信息,500-2000人,"['江南', '近江']"
37974,传化物流集团有限公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",传化物流集团,2000人以上,['长河']
123985,杭州量知数据科技有限公司,,量知数据,15-50人,"['天目山路', '西湖', '古荡']"
125817,杭州数空科技有限公司,"['交通补助', '午餐补助', '通讯津贴', '弹性工作']",五叶草大数空间,50-150人,
53517,杭州米订信息技术有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",米订,50-150人,
133428,杭州颐文投资管理合伙企业（有限合伙）,,维权骑士,15-50人,['仓前']
65322,杭州中奥科技有限公司,"['技能培训', '节日礼物', '股票期权', '专项奖金']",中奥科技,150-500人,"['朝晖', '天水', '武林广场']"
128423,炫果壳（北京）信息技术有限公司,"['带薪年假', '通讯津贴', '定期体检', '午餐补助']",新浪动漫,50-150人,
79985,杭州郝姆斯食品有限公司,"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",百草味,500-2000人,
114129,杭州狂想网络科技有限公司,"['年底双薪', '带薪年假', '交通补助', '午餐补助']",欢乐书客,15-50人,"['江南', '长河']"
139350,杭州信邦科技有限公司,"['股票期权', '带薪年假', '岗位晋升', '五险一金']",信邦科技,50-150人,
156484,深圳市华夏光彩显示技术有限公司,,华夏光彩,150-500人,
33618,微贷（杭州）金融信息服务有限公司,"['年底双薪', '专项奖金', '绩效奖金', '岗位晋升']",微贷网,2000人以上,
90867,杭州大树网络技术有限公司,"['节日礼物', '股票期权', '带薪年假', '美女多']",大树网络金融,50-150人,['古墩路']
325,浙江核新同花顺网络信息股份有限公司,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",同花顺,2000人以上,
124204,杭州文熠金融信息服务有限公司,,杭州文熠金融信息服务有限公司,15-50人,
135804,杭州全仕信息技术有限公司,,杭州全仕信息技术有限公司,15-50人,
34132,杭州多准数据技术有限公司,"['年底双薪', '扁平管理', '五险一金', '弹性工作']",多准大数据,50-150人,"['西溪', '古墩路', '西湖']"
10593,杭州亿方云网络科技有限公司,"['硅谷技术', '顶级风投', '环境自由', '弹性工作']",亿方云科技,50-150人,"['西溪', '古荡', '西湖']"
82381,浙江格家网络技术有限公司,"['团队氛围好', '同事颜值高', '发展迅速', '岗位晋升']",格格家,150-500人,"['西溪', '古墩路', '西湖']"
73675,杭州木瓜科技有限公司,"['年底双薪', '带薪年假', '定期体检', '五险一金']",木瓜科技,50-150人,['西溪']
92792,义乌电商金融服务有限公司,"['节日礼物', '股票期权', '带薪年假', '年度旅游']",电商金服深圳分公司,150-500人,
101829,上海新松电子有限公司,"['年底双薪', '午餐补助', '带薪年假', '绩效奖金']",上海新松,150-500人,"['近江', '四季青']"
54960,杭州宇石网络科技有限公司,"['带薪休假', '五险一金', '包餐', '活动室']",宇石网络科技,150-500人,
150685,上海欣福网络科技有限公司,,浙江欣福网络科技有限公司,15-50人,['湖墅南路']
57297,杭州三汇数字信息技术有限公司,"['年底双薪', '技能培训', '节日礼物', '岗位晋升']",杭州三汇,500-2000人,['浦沿']
85122,杭州才云科技有限公司,"['股票期权', '专项奖金', '带薪年假', '绩效奖金']",CaiCloud,15-50人,
112947,微贷（杭州）金融信息服务有限公司,"['带薪年假', '定期体检', '午餐补助', '五险一金']",微贷网,2000人以上,"['近江', '四季青']"
69091,浙江日报报业集团,"['带薪年假', '美女多', '定期体检', '人才公寓']",浙报集团,2000人以上,"['天水', '建国路', '凤起路']"
122964,上海诺奚信息技术有限公司,"['午餐补助', '交通补助', '专项奖金', '五险一金']",诺奚信息技术有限公司,15-50人,['秋涛北路']
67265,深圳市流量海科技有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",流量海科技,15-50人,
113245,杭州德旗科技有限公司,"['服务百姓', '物恋万家']",物恋网,500-2000人,['东新路']
22013,杭州迪火科技有限公司,"['股票期权', 'BAT技术', '年度旅游', '五险一金']",二维火,150-500人,"['小河', '和睦', '湖墅南路']"
26248,观澜网络（杭州）有限公司,"['扁平管理', '弹性工作', '期权']",丁香园,500-2000人,
142528,杭州数澜科技有限公司,"['股票期权', '扁平管理', '弹性工作', '五险一金']",数澜科技,15-50人,
104463,北京微智信业科技有限公司,"['节日礼物', '带薪年假', '商业补充保险', '绩效奖金']",微智信业,150-500人,['仓前']
35166,杭州一骑轻尘信息技术有限公司,"['技能培训', '股票期权', '带薪年假', '岗位晋升']",买好车,150-500人,['仓前']
9251,厦门美柚信息科技有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",美柚,150-500人,['仓前']
115384,星科月阳（浙江）科技有限公司,"['带薪年假', '午餐补助', '领导好', '扁平管理']",SYNC Soft,50-150人,
120565,杭州安致文化创意有限公司,"['股票期权', '成熟创业团队', '新三板ing']",安致,50-150人,"['长河', '长河']"
96921,浙江远传信息技术股份有限公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",远传技术,150-500人,
72120,杭州股博科技有限公司,"['股权1%左右', '股票期权', '绩效奖金', '扁平管理']",第一趋势,15-50人,['长河']
40813,杭州贝安云科技有限公司,"['节日礼物', '专项奖金', '14薪制', '带薪年假']",贝安云,15-50人,
35778,北京释码大华科技有限公司,"['节日礼物', '帅哥多', '美女多', '领导好']",释码大华,50-150人,
155015,杭州国誉信睿企业管理咨询有限公司,,国誉信睿,15-50人,['长河']
139801,上海益盟软件技术股份有限公司浙江分公司,,益盟操盘手,150-500人,"['湖墅南路', '余杭塘上', '米市巷']"
35512,浙江核新同花顺网络信息股份有限公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",浙江核新同花顺网络信息股份有限公司,500-2000人,
138333,杭州先瑞资产管理有限公司,,先睿资本,少于15人,"['古墩路', '文新', '文一路']"
131887,杭州亚信云信息科技有限公司,"['年底双薪', '定期体检', '带薪年假', '绩效奖金']",亚信云信息,2000人以上,"['江南', '近江']"
3770,杭州九言科技股份有限公司,"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",in,150-500人,"['西湖', '古荡', '西溪']"
137471,杭州数聚科技有限公司,"['交通补助', '通讯津贴', '午餐补助']",数聚科技,15-50人,
89128,天津艺旗互联科技有限公司,"['节日礼物', '带薪年假', '绩效奖金', '领导好']",美术宝,150-500人,
33803,杭州戈洛博电子商务有限公司,"['技能培训', '节日礼物', '绩效奖金', '年度旅游']",戈洛博,150-500人,"['西湖', '古荡', '高新文教区']"
83241,浙江华为通信技术有限公司,"['节日礼物', '专项奖金', '带薪年假', '领导好']",浙江华为,150-500人,"['长河', '西兴']"
135347,嘉兴诺知信息科技有限公司,,嘉兴诺知,少于15人,
72805,浙江太子龙服饰股份有限公司,"['年底双薪', '免费班车', '带薪年假', '包住宿']",太子龙,500-2000人,['三墩']
147622,浙江创观网络科技有限公司,"['弹性工作', '扁平管理', '五险一金']",创观科技,15-50人,
19781,宁波市太平洋恒业控股有限公司,"['年底双薪', '绩效奖金', '通讯津贴', '交通补助']",太平洋恒业,2000人以上,['火车东站']
12299,杭州华三通信技术有限公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",H3C,2000人以上,"['长河', '江南']"
125125,杭州魔蝎数据科技有限公司,"['领导好', '年底好几薪', '玩大数据', '股票期权']",魔蝎数据,15-50人,
135569,杭州能容物联网科技有限公司,"['带薪年假', '午餐补助', '通讯津贴', '住房补贴']",一站式供应链互联仓储平台,150-500人,"['西兴', '长河']"
20127,杭州时戳信息科技有限公司,"['年终分红', '绩效奖金', '股票期权', '五险一金']",巴比特,15-50人,
118510,北京四季沐歌太阳能技术集团有限公司,,四季沐歌集团,500-2000人,"['白杨', '下沙']"
72839,浙江乐信付金融信息服务有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",乐信付,150-500人,"['宁围', '文明路', '市心北路']"
140630,杭州朗目达信息科技有限公司,"['弹性工作', '美女多', '领导好', '扁平管理']",朗目达,15-50人,
92809,杭州意居科技有限公司,"['节日礼物', '岗位晋升', '年底奖金', '领导好']",IROLY/意罗尼,150-500人,
82950,浙江双城网络科技有限公司,"['技能培训', '帅哥多', '美女多', '领导好']",Wonderland-双城科技,150-500人,"['西溪', '古墩路', '西湖']"
99195,浙江集商网络科技有限公司,"['节日礼物', '带薪年假', '岗位晋升', '年度旅游']",集商网络科技,150-500人,"['江南', '近江']"
146987,杭州幽灵鲨科技有限公司,,幽灵鲨科技,15-50人,
53080,有贝网络科技（杭州）有限公司,"['技能培训', '节日礼物', '年底多薪', '绩效奖金']",有贝,50-150人,['开发区']
16575,杭州淘淘搜科技有限公司,,淘淘搜,50-150人,
102007,北京思特奇信息技术股份有限公司浙江分支,"['节日礼物', '带薪年假', '绩效奖金', '领导好']",思特奇浙江,2000人以上,"['四季青', '景芳']"
17823,风先生即刻送（杭州）科技有限公司,"['节日礼物', '股票期权', '专项奖金', '带薪年假']",风先生,150-500人,"['江南', '近江']"
116101,网易（杭州）网络有限公司,"['交通补助', '通讯津贴', '年度旅游', '领导好']",网易金融,150-500人,['长河']
58427,杭州天翼智慧城市科技有限公司,"['带薪年假', '通讯津贴', '交通补助', '五险一金']",中国电信杭州政务基地,150-500人,
21891,杭州小卡科技有限公司,"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",典典养车&amp;典典车险,500-2000人,['西溪']
18207,深圳赛飞软件有限公司,"['年终分红', '绩效奖金', '股票期权', '专项奖金']",赛飞软件,50-150人,
