positionId,city,companyId,firstType,secondType,education,industryField,positionAdvantage,positionName,positionLables,salary,workYear
1487645,广州,50514,技术,后端开发,本科,"企业服务,数据服务",专业培训+项目津贴+人性化+常规福利均有,高级数据分析师,"['分析师', '数据分析', '数据']",8k-15k,1-3年
1677955,广州,6558,设计,用户研究/需求分析,本科,"企业服务,数据服务",周末双休+项目奖金+定期体检+员工旅游,行业分析师,"['分析师', '用户研究']",6k-12k,1-3年
1716132,广州,589,产品,产品经理,本科,移动互联网,岗位隶属公司研究院，直接向CTO汇报工作,数据产品经理,"['产品经理', '产品', '数据']",10k-20k,1-3年
2458464,广州,90336,运营,运营,大专,文化娱乐,五险一金 法定假日 带薪年假 福利齐全,数据分析专员,"['数据分析', '数据']",3k-5k,1-3年
2578794,广州,58627,产品/需求/项目类,数据分析,大专,金融,大数据分析 全新互联网业务模式,数据分析,"['数据分析', '数据']",4k-6k,1-3年
2268940,广州,710,运营,运营,本科,游戏,晋升空间大，免费三餐，福利待遇优厚，,数据分析师,"['分析师', '数据分析', '数据']",5k-10k,1-3年
1465248,广州,29385,技术,后端开发,本科,"移动互联网,旅游",独立办公楼、五险一金、双休、美女么么哒,大数据研发工程师,"['大数据', '数据']",8k-15k,1-3年
1829679,广州,46001,技术,后端开发,大专,移动互联网,工作氛围好 福利优厚,数据仓库开发工程师,"['数据仓库', '数据']",8k-14k,1-3年
2505610,广州,71238,金融,天使投资/VC/PE,本科,金融,"双休,高薪",分析师,['分析师'],6k-12k,1-3年
1077810,广州,12195,技术,DBA,本科,"电子商务,生活服务",五险一金，带薪年假，周末双休，周边旅游,数据开发工程师,"['大数据', '数据库', '数据']",8k-16k,1-3年
1893702,广州,36514,运营,运营,本科,数据服务,五险一金、带薪年假、年底双薪、员工旅游,数据分析工程师,"['数据分析', '数据']",10k-15k,1-3年
2578880,广州,74724,产品/需求/项目类,数据分析,大专,"电子商务,O2O",1年2次调薪机会 80、90年工作团队,数据分析,"['数据分析', '数据']",4k-6k,1-3年
2488228,广州,47615,技术,数据开发,本科,游戏,牛人团队，只要你够牛，一切都不是问题！,大数据开发工程师,"['大数据', '数据挖掘', '数据库', '数据']",10k-20k,1-3年
2574044,广州,54095,开发/测试/运维类,数据开发,本科,移动互联网,快速的成长机会，良好的发展平台,大数据开发工程师,"['数据挖掘', '大数据', '数据库', '数据']",8k-12k,1-3年
2294371,广州,6558,技术,企业软件,本科,"企业服务,数据服务",绩效奖金、带薪年假、节日福利、员工旅游,行业分析师（环保方向）,['分析师'],10k-20k,1-3年
2002633,广州,80442,市场与销售,数据分析,大专,"移动互联网,广告营销","周末双休,带薪年假,五险一金,无限零食",需求分析师,"['商业', '分析师', '需求分析']",7k-10k,1-3年
2479395,广州,18159,技术,后端开发,大专,游戏,"高薪福利多,牛人团队,丰厚年终奖,半年调薪",大数据高级开发工程师,"['大数据', '数据']",10k-20k,1-3年
2381668,广州,79678,设计,数据分析,大专,"电子商务,企业服务","绩效奖金,带薪年假,员工旅游,补充医疗保",大数据研究专员,"['大数据', '数据分析', '数据']",6k-12k,1-3年
2542798,广州,5806,技术,后端开发,本科,移动互联网,你让我们的推荐变得更精准,大数据工程师【实时统计】,"['大数据', '数据']",10k-20k,1-3年
2324145,广州,10317,运营,运营,大专,数据服务,五险一金、双休、年终奖、年度旅游、节日费,数据分析工程师,"['数据分析', '数据']",8k-14k,1-3年
1735372,广州,12195,技术,后端开发,本科,"电子商务,生活服务",下午茶 双休 五险一金 员工优惠旅游,数据开发工程师,"['大数据', '数据库', '数据']",8k-16k,1-3年
2447184,广州,50218,技术,后端开发,本科,O2O,"周末双休,带薪年假,交通便利,社保,包餐",爬虫工程师/数据采集工程师/数据挖掘工程师,"['爬虫', '数据挖掘', '数据']",12k-20k,1-3年
2461199,广州,134500,技术,后端开发,本科,"移动互联网,数据服务",开放文化，技术提升快，管理层Nice有魄力,数据采集工程师,['数据'],10k-15k,1-3年
1233723,广州,46001,技术,企业软件,大专,移动互联网,优厚奖金,需求分析师,"['分析师', '需求分析']",6k-10k,1-3年
2026942,广州,24282,运营,运营,大专,"电子商务,O2O",五险一金 双休 弹性上班 下午茶,汽配数据核对员,['数据'],4k-6k,1-3年
1756334,广州,52553,设计,用户研究/需求分析,大专,"企业服务,金融",双休 五险一金 上市 期权激励 福利齐全,需求分析师,"['分析师', '用户研究', '需求分析']",7k-14k,1-3年
2482835,广州,128945,运营,运营,大专,"移动互联网,文化娱乐","帅哥美女多,无限零食,周末双休,五险一金",数据分析专员(电商),"['电商', '数据分析', '数据']",6k-9k,1-3年
2082404,广州,7010,市场与销售,数据分析,大专,"电子商务,医疗健康",双休弹性上班时间 国外旅游 五险一金,CRM数据分析（电商）,"['商业', '电商', '数据分析', 'CRM', '数据']",4k-7k,1-3年
1734261,广州,29385,技术,DBA,大专,"移动互联网,旅游",五险一金，高薪酬，独立办公楼，尊重个性,大数据研发工程师,"['大数据', '数据']",10k-15k,1-3年
2421525,广州,103744,设计,数据分析,本科,"移动互联网,生活服务","弹性工作,六险一金",需求分析师,"['分析师', '数据分析', '需求分析']",5k-10k,1-3年
1992299,广州,69868,技术,后端开发,本科,O2O,周末双休，年终奖金等,大数据开发工程师,"['大数据', '数据库', '数据']",10k-15k,1-3年
2463308,广州,50681,运营,运营,本科,"移动互联网,O2O",发展空间 团队氛围,数据分析专员,"['数据分析', '数据']",6k-10k,1-3年
2266134,广州,137482,市场与销售,市场/营销,大专,"移动互联网,电子商务","六险一金,股票期权,带薪假,培训晋升",数据专员,"['市场', '营销', '数据']",3k-5k,1-3年
2581993,广州,149488,开发/测试/运维类,数据开发,大专,移动互联网,双休，五险一金，节假日福利,需求分析师,"['数据分析', '需求分析', '分析师']",8k-13k,1-3年
1596039,广州,28225,技术,企业软件,本科,移动互联网,五险一金\定期体检\下午茶\交通车\法定假期,需求分析师,"['分析师', '需求分析']",8k-12k,1-3年
2495217,广州,12195,技术,后端开发,本科,"电子商务,生活服务",五险一金，带薪年假，周末双休，周边旅游,高级大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,1-3年
2562886,广州,36514,运营,运营,本科,数据服务,五险一金、带薪年假、年底双薪、员工旅游,（急招）数据分析工程师（成都、肇庆、广州）,"['数据分析', '数据']",10k-15k,1-3年
1977071,广州,24282,运营,运营,大专,"电子商务,O2O",五险一金 下午茶 弹性上班 员工旅游,数据研究专员 (汽配）,['数据'],6k-8k,1-3年
2097493,广州,27072,设计,用户研究,本科,"硬件,数据服务",领导很nice、人性化管理、工作氛围轻松,数据研究员,['数据'],6k-11k,1-3年
2470666,广州,81576,市场与销售,金融类-天使投资/VC/PE,本科,"移动互联网,金融","五险一金,免费班车,年底双薪,周末双休",高级风控/风险分析师（SAS）,"['风险控制', '分析师']",15k-30k,1-3年
2482332,广州,27967,技术,数据开发,本科,"电子商务,O2O",五险一金、节日福利、年终奖金、绩效奖金,数据管理（线上）,"['数据挖掘', '数据']",8k-10k,1-3年
2472208,广州,48970,金融,天使投资/VC/PE,不限,"移动互联网,金融","集团背景,福利齐全,餐补,下午茶",股票分析师,['分析师'],4k-6k,1-3年
2145566,广州,44841,金融,风控,硕士,金融,"互联网金融,晋升空间大,福利好,平台好",政策数据分析主管,"['数据分析', '风控', '数据']",10k-15k,1-3年
2262620,广州,18159,技术,后端开发,本科,游戏,"高薪福利多,项目奖金,年终奖,半年调薪",大数据高级开发工程师,"['大数据', '数据']",10k-20k,1-3年
2218726,广州,4184,市场与销售,销售,本科,数据服务,双休、七险一金、奖金无封顶、系统培训,客户经理（大数据）,"['大数据', '数据']",8k-15k,1-3年
2066165,广州,136674,技术,后端开发,本科,"广告营销,数据服务",待遇好、团队牛、发展潜力巨大,大数据工程师,"['大数据', '数据']",10k-15k,1-3年
1781964,广州,24265,技术,DBA,本科,生活服务,薪酬福利佳，有上下班车接送，提供宿舍,数据仓库,"['数据仓库', '数据']",7k-14k,1-3年
2452544,广州,32684,技术,项目管理,本科,"电子商务,生活服务",电商平台,电商系统分析师,"['分析师', '电商', '系统']",8k-12k,1-3年
2085855,广州,33377,技术,企业软件,大专,电子商务,弹性制、双休制、扁平化、oh技术杠杠~,数据研究专员（福特车型）,['数据'],4k以上,1-3年
2270029,广州,88751,技术,软件开发,本科,"数据服务,硬件","平台大,学习及提升,管理规范",需求分析师,"['企业软件', '分析师', '需求分析']",8k-15k,1-3年
1861819,广州,33377,技术,后端开发,本科,电子商务,弹性制、双休制、扁平化、oh技术杠杠~,汽配数据算法工程师,"['数据', '算法']",8k-16k,1-3年
2538513,广州,133266,运营,运营,本科,"移动互联网,金融","周末双休,带薪年假,五险一金,交通便利",数据分析专员,"['数据分析', '数据']",4k-5k,1-3年
2329287,广州,58705,技术,后端开发,本科,"移动互联网,数据服务","需求分析,设计原型,需求",需求分析师,"['分析师', '需求分析']",10k-15k,1-3年
2551471,广州,33715,技术,运维安全,本科,"移动互联网,企业服务",六险一金 工作午餐 年终奖 周末双休,数据仓库,"['数据仓库', '数据']",8k-13k,1-3年
2523951,广州,54080,技术,软件开发,大专,"数据服务,文化娱乐",五险一金 定期体检 员工旅游 急招,系统分析师,"['企业软件', '分析师', '系统']",15k-20k,1-3年
2488873,广州,152891,技术,后端开发,大专,"移动互联网,其他",五险一金，节日福利，全勤奖,数据开发工程师,"['大数据', '数据库', '数据']",4k-7k,1-3年
1998696,广州,26311,运营,运营,本科,"移动互联网,医疗健康",五险一金 年终多薪 带薪年假 周末双休,需求分析师,"['分析师', '需求分析']",6k-12k,1-3年
2530443,广州,107082,产品/需求/项目类,数据分析,大专,电子商务,"六险一金,年终奖,绩效奖金",数据分析,"['商业', '数据分析', '数据']",4k-6k,1-3年
1051709,广州,38019,市场与销售,市场/营销,大专,"企业服务,文化娱乐",双休，五险一金，晋升空间大，发展前景好,市场数据分析专员,"['数据分析', '数据']",4k-5k,1-3年
1977102,广州,24282,运营,运营,大专,"电子商务,O2O",五险一金 员工旅游 通讯补贴 餐补 弹性上班,数据录入专员,['数据'],4k-6k,1-3年
1318526,广州,69122,技术,后端开发,本科,"移动互联网,电子商务","成长空间大发展前景好,工作环境轻松!",高级爬虫/数据采集工程师,"['爬虫', '数据']",8k-16k,1-3年
2548351,广州,14059,技术,DBA,本科,"旅游,生活服务","五险一金,年底双薪,周末双休,境外旅游",数据分析工程师,"['数据分析', '数据']",8k-16k,1-3年
1891880,广州,62627,技术,后端开发,本科,其他,中国电信集团所属企业 高平台 高福利,需求分析师-广州,"['分析师', '需求分析']",7k-12k,1-3年
2093615,广州,336,技术,后端开发,大专,"移动互联网,文化娱乐",发展前景好,PTBG-数据平台研发工程师,"['平台', '数据']",10k-20k,1-3年
2439126,广州,35283,技术,前端开发,大专,移动互联网,五险一金 周末双休 带薪休假,大数据开发工程师（.net方向）,"['.NET', '大数据', '数据库', '数据']",10k-20k,1-3年
1998666,广州,26311,运营,运营,本科,"移动互联网,医疗健康",五险一金 年终多薪 带薪年假 周末双休,HRP需求分析师,"['分析师', '人力资源', '需求分析']",6k-12k,1-3年
2542328,广州,133266,运营,运营,本科,"移动互联网,金融","五险一金,周末双休,交通便利,免费午餐",数据分析专员,"['数据分析', '数据']",4k-6k,1-3年
2551491,广州,64666,技术,运维,大专,硬件,上市公司 超长年假 股权激励 包吃包住,数据管理员（oracle DBA）,"['Oracle', '数据库', 'DBA', '数据']",10k-15k,1-3年
2480149,广州,120089,运营,运营,大专,O2O,可向服饰商品管理、商品企划方向发展,商品数据专员,"['商品', '数据']",3k-5k,1-3年
2466255,广州,46001,技术,后端开发,大专,移动互联网,发展空间大 福利待遇好,.net开发工程师（数据可视化）,"['.NET', '可视化', '数据']",8k-15k,1-3年
2452620,广州,32684,产品,产品经理/产品设计师,本科,"电子商务,生活服务","大平台,电商项目,项目管理",产品专员/系统分析师,"['分析师', '产品经理', '产品', '系统']",6k-10k,1-3年
2576998,广州,43404,产品/需求/项目类,数据分析,大专,金融,薪资待遇丰厚,BI数据分析,"['数据分析', 'BI', '数据', '商业智能']",5k-8k,1-3年
2363283,广州,134745,技术,数据开发,本科,"数据服务,企业服务","算法设计,大数据,人工智能",算法工程师-大数据人工智能产品,"['搜索', '大数据', '产品', '人工智能', '数据', '算法']",15k-30k,1-3年
1741180,广州,25095,产品,产品经理,本科,"移动互联网,金融",新三板 科技金融 老板nice,产品经理/需求分析师,"['分析师', '产品经理', '产品', '需求分析']",8k-16k,1-3年
2479194,广州,656,技术,后端开发,本科,"移动互联网,教育",上市公司，福利待遇好，技术氛围好,数据分析,"['数据分析', '数据']",10k-16k,1-3年
2557150,广州,27459,技术,前端开发,本科,移动互联网,"BAT薪酬,硅谷A轮,和谐工作",数据可视化工程师,"['可视化', '数据']",10k-20k,1年以下
2298716,广州,145585,技术,后端开发,大专,"数据服务,移动互联网",五险一金、年终奖金、弹性工作制、年度体检,大数据研发工程师,"['大数据', '数据']",4k-5k,1-3年
1865901,广州,114457,技术,运维安全,大专,移动互联网,五险一金、带薪年假、年底双薪、绩效奖金,大数据开发工程师,"['大数据', '数据库', 'DBA', '数据']",8k-15k,1-3年
2389793,广州,26894,运营,运营,大专,"移动互联网,生活服务","五星级饭堂,专业健身房,还有。。。,写不下了",数据分析专员,"['数据分析', '数据']",4k-7k,1-3年
2407813,广州,81576,运营,运营,本科,"移动互联网,金融","五险一金,周末双休,年底双薪,免费班车",数据分析/数据运营,"['运营', '数据分析', '数据']",5k-10k,1-3年
2495492,广州,134745,技术,项目管理,本科,"数据服务,企业服务","大数据,前沿科技,竞争力薪酬",项目经理-大数据人工智能方向,"['大数据', '人工智能', '项目经理', '数据']",8k-16k,1-3年
2553693,广州,5628,技术,后端开发,本科,"移动互联网,电子商务",5险1金 员工活动 带薪病假 带薪年假,数据仓库工程师（珠江新城+5险1金）,"['数据仓库', '数据']",10k-20k,1-3年
2005279,广州,133835,技术,后端开发,本科,"数据服务,信息安全",平等.尊重的同事关系，提供丰厚的薪酬待遇,数据分析工程师,"['数据分析', '数据']",25k-50k,1-3年
738936,广州,62627,技术,高端技术职位,本科,其他,中国电信集中BSS系统 互联网架构,CRM业务系统分析师,"['分析师', 'CRM', '系统']",14k-20k,1-3年
1308168,广州,41259,技术,后端开发,本科,移动互联网,高薪诚聘 年底奖金 广州,大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,1-3年
2157592,广州,320,技术,后端开发,本科,"移动互联网,招聘",上市公司、交通便利、氛围活跃、年终奖,需求分析师,"['分析师', '需求分析']",8k-15k,1-3年
2298731,广州,145585,技术,后端开发,大专,"数据服务,移动互联网",五险一金、年终奖金、弹性工作制、年度体检,大数据研发工程师,"['大数据', '数据']",4k-5k,1-3年
2103512,广州,137482,产品,产品经理/产品设计师,大专,"移动互联网,电子商务","五险一金,包吃住,带薪年假,股票期权",需求分析师,"['分析师', '产品经理', '需求分析']",4k-8k,1-3年
2305428,广州,9069,技术,运维安全,本科,"电子商务,金融",六险一金、带薪年假,数据分析,"['数据仓库', '数据分析', '数据']",6k-12k,1-3年
2447847,广州,658,市场与销售,数据分析,本科,游戏,"平台好,福利好,双休",风控数据分析,"['风险控制', '商业', '数据分析', '数据']",7k-9k,1-3年
2419758,广州,149927,市场与销售,数据分析,本科,电子商务,我们拥有让你全力发挥的空间！,商业数据分析,"['商业', '数据分析', '数据', 'BI']",6k-9k,1-3年
2462189,广州,22255,运营,运营,本科,分类信息,美国财富五百强 薪资福利完善 出国机会,系统分析师 IT Analyst,"['分析师', '系统']",6k-8k,1-3年
2431311,广州,109766,产品,产品经理,本科,教育,股权激励 五险一金 周末双休,产品经理、需求分析师,"['分析师', '产品经理', '产品', '需求分析']",9k-18k,1-3年
2460835,广州,128505,设计,数据分析,大专,"电子商务,其他",美味午晚餐，美丽办公室,数据分析专员,"['数据分析', '数据']",5k-10k,1-3年
2482291,广州,27967,技术,数据开发,本科,"电子商务,O2O",五险一金、节日福利、绩效奖金、年终奖金,数据运营（数据分析）,"['运营', '数据分析', '数据挖掘', '数据']",8k-10k,1-3年
2380001,广州,134745,产品,产品经理/产品设计师,本科,"数据服务,企业服务","大数据,人工智能,企业,Saas",产品经理-大数据人工智能产品,"['产品经理', '大数据', '产品', '人工智能', '数据']",15k-25k,1-3年
2334232,广州,33377,市场与销售,采购,本科,电子商务,五险一金，年底双薪，发展空间大,商品专员/数据分析专员（电商）,"['商品', '电商', '数据分析', '数据']",4k-7k,1-3年
1856617,广州,130349,技术,后端开发,大专,数据服务,五险一金绩效奖金加班餐补双休员工旅游,需求分析师,"['分析师', '需求分析']",8k-12k,1-3年
2048275,广州,104252,市场与销售,市场/营销,大专,医疗健康,周末双休 提供工作餐 绩效奖金,数据分析专员,"['数据分析', '数据']",5k-7k,1-3年
2445093,广州,62627,技术,高端技术职位,本科,其他,项目平台大，数据海量，电信级。,数据挖掘分析工程师,"['数据挖掘', '数据']",8k-15k,1-3年
2163990,广州,94314,技术,后端开发,本科,"移动互联网,广告营销","高薪,技术团队,发展平台",大数据架构师,"['大数据', '架构师', '数据']",25k-40k,1-3年
2421799,广州,96500,产品,产品经理/产品设计师,本科,游戏,优质项目,需求分析师（BA）,"['分析师', '产品经理', '需求分析']",12k-15k,1-3年
2531138,广州,22708,产品,产品经理,本科,"O2O,数据服务",技术氛围浓厚；成长快；员工餐厅；员工宿舍,数据可视化产品经理,"['可视化', '产品经理', '产品', '数据']",5k-6k,1-3年
2542649,广州,71681,技术,数据开发,本科,"数据服务,硬件",企业500强 办公环境优美 五险一金 专业培训,大数据工程师（数据库方向）,"['大数据', '数据挖掘', '数据库', '数据']",10k-15k,1-3年
2524002,广州,54080,技术,软件开发,大专,"数据服务,文化娱乐",五险一金 各种补贴 员工旅游 急招,需求分析师,"['企业软件', '分析师', '需求分析']",10k-15k,1-3年
1560368,广州,27126,运营,运营,大专,移动互联网,发展空间高，福利待遇好，游戏化管理,线上运营专员（数据运营方向）,"['运营', '数据']",5k-8k,1-3年
2488304,广州,77864,技术,运维安全,大专,"移动互联网,电子商务","带薪年假,晋升空间大,年度调薪,年终奖金",BI数据分析工程师,"['数据仓库', '数据分析', '数据', 'BI']",8k-12k,1-3年
2482324,广州,27967,技术,数据开发,本科,"电子商务,O2O",五险一金、节日福利、年终奖金、绩效奖金,数据运营（数据处理）,"['运营', '数据挖掘', '数据']",6k-8k,1-3年
1870406,广州,87268,技术,数据开发,本科,"移动互联网,电子商务",福利待遇高，平台大，国内一线游戏公司,数据挖掘、数据分析,"['数据分析', '数据挖掘', '数据']",18k-25k,1-3年
2451184,广州,18139,运营,运营,大专,电子商务,完善的薪酬福利 公司平台影响力大,成本管控（数据分享运营岗）,"['运营', '数据']",5k-7k,1-3年
2561266,广州,152405,产品/需求/项目类,数据分析,本科,移动互联网,"五险一金,免费班车,福利待遇优,平台资源多",数据分析（MM）,"['数据分析', '数据']",10k-20k,1-3年
2561369,广州,152405,设计,用户研究,本科,移动互联网,"五险一金,免费班车,福利待遇优,平台资源多",数据分析（技术研发）,"['数据分析', '数据']",10k-20k,1-3年
2363195,广州,134745,技术,运维安全,本科,"数据服务,企业服务","Mongo,DB,Redis,HBase",数据库工程师-大数据人工智能产品,"['MongoDB', '大数据', '产品', '数据库', '人工智能', '数据']",15k-30k,1-3年
2134113,广州,92496,设计,数据分析,大专,"游戏,移动互联网",AR VR MR行业领先、团队活力、福利多多,数据分析师,"['分析师', '数据分析', '数据']",8k-14k,3-5年
2369315,广州,43939,市场与销售,市场/营销,本科,金融,五险一金 出国旅游 弹性工作制度,数据分析师,"['分析师', '数据分析', '数据']",8k-15k,3-5年
548233,广州,60911,运营,运营,本科,金融,提供富有竞争力的薪资体系,数据分析师,"['分析师', '数据分析', '数据']",6k-12k,3-5年
1242587,广州,547,设计,用户研究,本科,"移动互联网,生活服务",年终奖金、双休、五险一金、节日福利,数据分析师,"['分析师', '数据分析', '数据']",8k-12k,3-5年
2515089,广州,3346,产品,产品经理/产品设计师,本科,"移动互联网,社交网络","五险一金,年终奖金,弹性工作,员工旅游",数据分析师,"['分析师', '数据分析', '数据']",12k-20k,3-5年
2134504,广州,27967,设计,用户研究,本科,"电子商务,O2O",优秀团队，办公室气氛轻松，各种下午茶,数据分析师,"['分析师', '数据分析', '数据']",8k-12k,3-5年
2579569,广州,4760,产品/需求/项目类,数据分析,本科,电子商务,发展前景好，平台大,高级数据分析师,"['数据分析', '数据', '分析师']",13k-20k,3-5年
2332213,广州,37428,运营,运营,本科,"移动互联网,企业服务",弹性工作，待遇优厚，高速发展,数据分析师,"['分析师', '数据分析', '数据']",8k-15k,3-5年
1303908,广州,106723,市场与销售,市场/营销,本科,移动互联网,五险一金 弹性上班 节日福利 年终双薪,高级数据分析师,"['分析师', '数据分析', '数据']",10k-20k,3-5年
2534643,广州,9085,市场与销售,市场/营销,大专,移动互联网,行业翘首 股票期权 五险一金,高级数据分析师,"['分析师', '数据分析', '数据']",15k-25k,3-5年
2569135,广州,72004,金融类,并购,本科,"移动互联网,电子商务","六险一金,年终奖金,周末双休,各种补贴",数据分析师,"['分析师', '数据分析', '数据']",6k-12k,3-5年
1783205,广州,111783,设计,用户研究,本科,数据服务,五险一金、周末双休、年终绩效奖、节日福利,数据分析师,"['分析师', '数据分析', '数据']",17k-25k,3-5年
2423093,广州,49579,技术,运维,不限,移动互联网,互联网公司、平台大机会多、福利完善,数据分析师.欢聚云,"['分析师', '数据分析', '数据']",12k-20k,3-5年
2241288,广州,336,技术,数据开发,本科,"移动互联网,文化娱乐",发展前景好,PTBG-数据分析师,"['分析师', '数据分析', '数据挖掘', '数据']",8k-15k,3-5年
2371608,广州,29629,技术,后端开发,本科,"移动互联网,电子商务",五险一金 双休 上市公司 弹性工作,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,3-5年
1962523,广州,49346,市场与销售,投资,本科,移动互联网,双休工作餐~森林式办公=w=,行业分析师（医疗行业数据）,"['医疗', '分析师', '数据']",10k-18k,3-5年
2555281,广州,63383,设计,数据分析,不限,"企业服务,数据服务",五险一金，年终奖，节假日福利，牛逼小伙伴,数据分析师,"['分析师', '数据分析', '数据']",8k-15k,3-5年
2512937,广州,154323,开发/测试/运维类,数据开发,硕士,数据服务,五险一金&nbsp;股票期权&nbsp;弹性工作13-15k,量化数据分析师,"['数据分析', '数据挖掘', '深度学习', '分析师', '数据分析', '牛股跟投网', '数据']",8K-13K,3-5年
1897905,广州,29385,技术,DBA,本科,"移动互联网,旅游",独立办公楼、客观的升职空间,数据仓库,"['数据仓库', '数据']",10k-15k,3-5年
2167401,广州,141141,设计,数据分析,本科,"移动互联网,信息安全",五险一金 双休 节假日福利 项目奖金,高级数据分析师,"['分析师', '数据分析', '数据']",8k-16k,3-5年
2405425,广州,4206,运营,运营,本科,"企业服务,O2O",双休 五险一金 免费班车 包餐 下午茶,数据分析师（运营方向）,"['分析师', '运营', '数据分析', '数据']",10k-20k,3-5年
1987455,广州,113263,技术,后端开发,本科,"金融,移动互联网",领导好，团队稳定，发展空间大,高级数据分析师/数据挖掘工程师/量化分析师/风险分析师,"['分析师', '数据分析', '数据挖掘', '数据']",10k-20k,3-5年
2189275,广州,113806,技术,后端开发,本科,"数据服务,企业服务",潜力初创公司,高级大数据分析师,"['分析师', '大数据', '数据分析', '数据']",15k-30k,3-5年
2178356,广州,8683,技术,数据开发,本科,移动互联网,福利待遇高 发展前景好,数据分析工程师,"['数据分析', '数据挖掘', '数据']",5k-10k,3-5年
2376031,广州,112408,技术,后端开发,本科,"移动互联网,金融",扁平管理 公司氛围好,大数据开发经理,"['大数据', '数据库', '数据']",20k-40k,3-5年
1622751,广州,589,技术,高端技术职位,本科,移动互联网,岗位隶属公司研究院，直接向CTO汇报工作,大数据平台架构师,"['平台', '大数据', '架构师', '数据']",15k-30k,3-5年
2346397,广州,110862,市场与销售,市场/营销,大专,"游戏,移动互联网",1年2次调薪 双休 全额五险一金 带薪年假,游戏数据分析师,"['分析师', '数据分析', '游戏', '数据']",8k-15k,3-5年
2495214,广州,12195,技术,后端开发,本科,"电子商务,生活服务",五险一金，带薪年假，周末双休，周边旅游,大数据开发工程师,"['大数据', '数据库', '数据']",8k-15k,3-5年
2436126,广州,89313,产品,产品经理,大专,"移动互联网,电子商务","数据挖掘,数据分析,大数据产品",大数据产品经理,"['产品经理', '大数据', '产品', '数据']",10k-20k,3-5年
2291042,广州,81576,技术,后端开发,本科,"移动互联网,金融","双休,五险一金,免费班车,年底双薪",大数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,3-5年
2193966,广州,68002,技术,后端开发,本科,企业服务,加班极少 员工旅游 年终奖 五天7小时,大数据开发,"['大数据', '数据库', '数据']",10k-18k,3-5年
2412615,广州,126216,产品,产品经理/产品设计师,本科,"移动互联网,数据服务","绩效奖金,期权激励,年度旅游,六险一金",大数据产品经理,"['产品经理', '大数据', '产品', '数据']",8k-16k,3-5年
2381739,广州,79678,设计,数据分析,大专,"电子商务,企业服务","带薪年假,员工旅游,补充医疗保,绩效奖金",大数据研究总监,"['大数据', '数据分析', '数据']",10k-20k,3-5年
984334,广州,2202,技术,后端开发,本科,移动互联网,完善福利体制+核心业务+每年2次加薪,数据平台高级工程师,"['平台', '数据']",15k-25k,3-5年
2481096,广州,80442,市场与销售,市场/营销,本科,"移动互联网,广告营销","五险一金,年底双薪,带薪年假,周末双休",业务流程分析师,"['分析师', '顾问']",10k-18k,3-5年
2165863,广州,27967,技术,后端开发,本科,"电子商务,O2O",福利好，交通方便,大数据研发工程师,"['大数据', '数据']",15k-20k,3-5年
2511123,广州,6921,技术,后端开发,本科,"移动互联网,硬件",五险一金 定期体检 国内外旅游 交通补贴,产品经理（大数据）,"['产品经理', '大数据', '产品', '数据']",15k-25k,3-5年
2549579,广州,547,技术,后端开发,大专,"移动互联网,生活服务",大型项目 丰厚奖金 稳定平台,大数据开发工程师,"['大数据', '数据库', '数据']",15k-20k,3-5年
2425297,广州,32684,技术,运维安全,本科,"电子商务,生活服务",五险一金，补充医疗险,数据处理,"['数据仓库', '数据']",8k-9k,3-5年
2515543,广州,124751,产品,产品经理,本科,"企业服务,数据服务",六险一金 双休 补贴 体检,数据建模工程师,"['金融', '银行', '数据', '建模', '数据建模', '数据模型', '数据治理', '数据标准']",20k-30k,3-5年
2067983,广州,4760,产品,产品经理/产品设计师,本科,电子商务,良好的发展平台与具有竞争力的薪酬福利,需求分析师,"['分析师', '产品经理', '需求分析']",13k-26k,3-5年
1718161,广州,25095,技术,后端开发,本科,"移动互联网,金融",科技金融 准新三板 五险一金,大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
1430360,广州,62627,产品,产品经理,不限,其他,中国电信大数据平台,大数据解决方案顾问,"['大数据', '顾问', '数据']",10k-18k,3-5年
2402726,广州,1531,技术,后端开发,本科,移动互联网,与荔枝君一起实现人人都是播客的梦想,数据分析工程师,"['数据分析', '数据']",10k-20k,3-5年
1958178,广州,20473,产品,产品经理,大专,电子商务,五险一金 大平台 带薪休假,数据产品经理,"['产品经理', '产品', '数据']",10k-15k,3-5年
2483052,广州,80442,市场与销售,数据分析,本科,"移动互联网,广告营销","带薪年假,年底双薪,周末双休,五险一金",业务流程分析师,"['商业', '分析师']",10k-13k,3-5年
2341889,广州,72004,金融,天使投资/VC/PE,本科,"移动互联网,电子商务","五险一金,补充商业险,年终奖金,妹纸多多",模型分析师,['分析师'],10k-20k,3-5年
2525744,广州,80216,产品/需求/项目类,数据分析,本科,"电子商务,企业服务","CBD上班,周末双休,福利奶粉",数据分析主管,"['商业', '数据分析', '数据']",6k-10k,3-5年
2565739,广州,27623,市场与销售,市场/营销,硕士,"移动互联网,广告营销",分析数据,商业数据分析,,7k-12k,3-5年
